     4.545455   0.001658037   2.731437E-5   2.044020E-4   1.445340E-4          0.05   0.008237117            0.      4.870965           22.    0.01895529           21.    0.01958758  -0.001041883   7.558376E-5    0.07254536      1.460139      6.951015    0.01803521    0.01774074     0.8825921     0.8886845     0.1355999      0.128131          65          69  -0.005831402   0.004005637   0.002625394   0.003963089    0.01061335   0.003455367   6.652392E-4   0.003347326          28           0           1           0         NaN            2.
           5.   0.001074149   1.581917E-5   1.265533E-4   8.948673E-5          0.05   1.250876E-4            0.            0.           22.   3.183359E-4           21.   3.127562E-4         -0.04         NaN         NaN      1.495349      7.422338    0.01610892    0.01587311     0.8907828     0.9011546     0.1255705     0.1130017          71          81   2.983257E-5   6.472227E-5   5.938755E-5   7.577402E-5   1.908725E-4   1.594614E-4  -8.435675E-5   8.114411E-5          32           0           1           0         NaN            2.
          5.5   8.488239E-4   1.381090E-5   1.138876E-4   8.053068E-5          0.05   1.174022E-4            0.    0.06966693           22.   3.280423E-4           21.   3.378186E-4        -0.032         NaN         NaN      1.531407      7.677956    0.01781074    0.01752354     0.9121435      0.915296    0.09984212    0.09609607          93          97   1.044855E-4   1.012038E-4   3.254079E-5   6.220121E-5   2.454908E-4   1.996394E-4   2.858882E-5   4.222363E-5          34           0           1           0         NaN            2.
         6.05   6.239760E-4   1.108407E-5   9.534878E-5   6.742177E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN       -0.0256         NaN         NaN      1.568335       8.01208    0.01946007    0.01911722     0.9215971     0.9252009    0.08864729    0.08440991         107         113   1.218000E-4   1.408418E-4   4.301382E-5   1.074764E-4   2.362185E-4   2.104684E-4   6.252665E-5   1.053986E-4          37           0           1           4         NaN            2.
        6.655   4.663421E-4   9.356386E-6   8.472567E-5   5.991010E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN      -0.02048         NaN         NaN      1.606153      8.328238    0.02200506    0.02156781     0.9375818     0.9375818    0.06997704    0.06997704         137         137   1.157518E-4   1.346446E-4   5.399283E-5   1.063012E-4   1.837871E-4   1.733437E-4   9.424693E-5   1.183502E-4          41           0           1           4         NaN            2.
       7.3205   3.403269E-4   6.887738E-6   6.534282E-5   4.620435E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN     -0.016384         NaN         NaN      1.644884      8.670259    0.02219914    0.02175444     0.9457463     0.9516746    0.06056337    0.05377876         159         177   1.005623E-4   1.146342E-4   3.423733E-5   8.582320E-5   1.782831E-4   1.600786E-4   1.620108E-4   1.484525E-4          45           0           1           4         NaN            2.
      8.05255   2.343669E-4   5.083716E-6   5.032622E-5   3.558601E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN    -0.0131072         NaN         NaN      1.684548      9.075259    0.02381024     0.0232991     0.9549873      0.956103    0.05000602    0.04873827         191         197   1.226004E-4   1.178898E-4  -9.823693E-5   1.025105E-4   8.736583E-5   9.284774E-5   1.322881E-4   1.224046E-4          49           0           1           4         NaN            2.
     8.857805   1.760332E-4   4.324168E-6   4.493808E-5   3.177602E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN   -0.01048576         NaN         NaN      1.725169      9.386014    0.02700343    0.02634853     0.9631785     0.9646205    0.04073303    0.03910881         233         241   8.704980E-5   9.340361E-5  -1.542290E-4   1.383199E-4  -5.183647E-5   7.326360E-5   9.461896E-5   9.700684E-5          54           0           1           4         NaN            2.
     9.743586   1.348725E-4   3.419620E-6   3.746006E-5   2.648827E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN   -0.00838861         NaN         NaN      1.766769      9.675191    0.02788371    0.02718473     0.9713964     0.9723923    0.03150873    0.03039627         285         293  -5.501545E-5   7.414546E-5   4.177485E-5   6.809446E-5   1.129830E-4   1.072357E-4  -1.975197E-5   5.950908E-5          60           0           1           4         NaN            2.
     10.71794   9.257394E-5   3.791066E-6   4.322480E-5   3.056455E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN  -0.006710888         NaN         NaN      1.809372      10.08378    0.04539856     0.0435768     0.9781641     0.9792274    0.02397066    0.02279108         345         357   1.392564E-4   1.293908E-4   2.663120E-4   2.226355E-4   8.648891E-5   9.397095E-5  -6.523362E-5   8.247556E-5          65           1           1           4         NaN            2.
     11.78974   6.933875E-5   3.519069E-6   4.193455E-5   2.965221E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN   -0.00536871         NaN         NaN      1.853003      10.39756    0.05655046    0.05375049     0.9840946     0.9849173    0.01740792    0.01650054         421         437   1.322814E-4   1.287450E-4   2.095563E-4   1.834700E-4   9.410010E-5   1.020000E-4   2.059823E-4   1.783862E-4          71           1           1           4         NaN            2.
     12.96871   4.357117E-5   2.933941E-6   3.664491E-5   2.591187E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN  -0.004294969         NaN         NaN      1.897685        10.902    0.07568759      0.070754     0.9883457     0.9893917    0.01272776    0.01157929         493         517  -1.550328E-5   7.598044E-5   8.364276E-5   1.003030E-4   1.460278E-4   1.374943E-4   4.169313E-6   7.336755E-5          78           1           1           4         NaN            2.
     14.26558   2.960835E-5   3.036097E-6   3.981804E-5   2.815561E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN  -0.003435975         NaN         NaN      1.943446      11.32146     0.1174646     0.1059878     0.9925175     0.9933553   0.008154534    0.00723843         611         641   2.826852E-5   9.030622E-5   8.478300E-5   1.117435E-4   6.826072E-5   1.022968E-4   1.433477E-4   1.434683E-4          86           1           1           4         NaN            2.
     15.69214   2.298040E-5   2.465623E-6   3.416467E-5   2.415807E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN   -0.00274878         NaN         NaN      1.990309      11.59661     0.1232265     0.1106563     0.9953327     0.9965037   0.005079365   0.003802699         731         777  -1.059061E-4   1.159266E-4   1.638848E-4   1.531695E-4   2.113134E-5   7.793072E-5   2.089023E-4   1.836501E-4          96           0           1           4         NaN            2.
     17.26136   1.236305E-5   2.139835E-6   3.100916E-5   2.192679E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN  -0.002199024         NaN         NaN      2.038303      12.26969      0.206345     0.1733225     0.9980907     0.9988512    0.00207493   0.001247968         887         941   3.253560E-5   8.382419E-5  -9.015670E-5   1.078683E-4   1.951352E-5   8.110306E-5  -3.395789E-5   8.459634E-5         105           0           1           4         NaN            2.
     18.98749   4.339192E-6   1.409728E-6   2.100448E-5   1.485241E-5          0.05         NaN            0.         NaN           22.         NaN           21.         NaN  -0.001759219         NaN         NaN      2.087454      13.40648     0.4265516     0.3054437     0.9997075     0.9999941   3.176026E-4   6.406796E-6        1073        1125   2.999560E-5   6.235727E-5  -2.919964E-5   6.417430E-5   9.526036E-5   9.430992E-5   1.759775E-4   1.511623E-4         111           5           1           4         NaN            2.
